# This document gives the data used to make Figure 3(a) in the accompanying
# LIGO Document LIGO-P1200087.  It is derived as the concatenation of the files
# PlotRatesData-HundredSlideBkg-NoEvent.txt and 
# PlotRatesData-ExtendedBkg-NoEvent.txt from LIGO Document P1100034;
# see that document for more details.
#
# For questions regarding the use of this material, please contact the LSC
# spokesperson Gabriela Gonzalez <gonzalez@lsu.edu> and the Virgo 
# spokesperson Jean-Yves Vinet <Jean-Yves.Vinet@oca.eu>.
#
# Combined NewSNR	Cumulative Rate (yr^-1)	y-error (+/- yr^-1)
8.461877	302.407665	5.133615
8.461979	302.320516	5.132875
8.462130	302.233367	5.132135
8.462220	302.146218	5.131395
8.462252	302.059068	5.130655
8.462281	301.971919	5.129915
8.462307	301.884770	5.129174
8.462341	301.797621	5.128434
8.462365	301.710472	5.127693
8.462383	301.623323	5.126953
8.462384	301.536173	5.126212
8.462442	301.449024	5.125471
8.462447	301.361875	5.124730
8.462472	301.274726	5.123989
8.462516	301.187577	5.123248
8.462517	301.100427	5.122507
8.462548	301.013278	5.121765
8.462621	300.926129	5.121024
8.462649	300.838980	5.120282
8.462688	300.751831	5.119541
8.462689	300.664682	5.118799
8.462766	300.577532	5.118057
8.462869	300.490383	5.117315
8.462985	300.403234	5.116573
8.463010	300.316085	5.115831
8.463035	300.228936	5.115088
8.463117	300.141786	5.114346
8.463137	300.054637	5.113603
8.463166	299.967488	5.112861
8.463167	299.880339	5.112118
8.463181	299.793190	5.111375
8.463220	299.706041	5.110632
8.463232	299.618891	5.109889
8.463289	299.531742	5.109146
8.463328	299.444593	5.108402
8.463330	299.357444	5.107659
8.463334	299.270295	5.106915
8.463680	299.183145	5.106172
8.463685	299.095996	5.105428
8.463735	299.008847	5.104684
8.463832	298.921698	5.103940
8.463842	298.834549	5.103196
8.463963	298.747400	5.102452
8.463970	298.660250	5.101708
8.464008	298.573101	5.100963
8.464030	298.485952	5.100219
8.464072	298.398803	5.099474
8.464078	298.311654	5.098730
8.464128	298.224504	5.097985
8.464160	298.137355	5.097240
8.464215	298.050206	5.096495
8.464216	297.963057	5.095750
8.464263	297.875908	5.095004
8.464271	297.788758	5.094259
8.464359	297.701609	5.093513
8.464394	297.614460	5.092768
8.464399	297.527311	5.092022
8.464430	297.440162	5.091276
8.464433	297.353013	5.090530
8.464604	297.265863	5.089784
8.464632	297.178714	5.089038
8.464911	297.091565	5.088292
8.465030	297.004416	5.087546
8.465183	296.917267	5.086799
8.465222	296.830117	5.086053
8.465273	296.742968	5.085306
8.465279	296.655819	5.084559
8.465377	296.568670	5.083812
8.465419	296.481521	5.083065
8.465467	296.394372	5.082318
8.465511	296.307222	5.081571
8.465560	296.220073	5.080823
8.465568	296.132924	5.080076
8.465602	296.045775	5.079328
8.465669	295.958626	5.078581
8.465734	295.871476	5.077833
8.465771	295.784327	5.077085
8.465784	295.697178	5.076337
8.465798	295.610029	5.075589
8.465801	295.522880	5.074841
8.465864	295.435731	5.074092
8.465960	295.348581	5.073344
8.466106	295.261432	5.072595
8.466142	295.174283	5.071847
8.466203	295.087134	5.071098
8.466354	294.999985	5.070349
8.466378	294.912835	5.069600
8.466432	294.825686	5.068851
8.466526	294.738537	5.068102
8.466528	294.651388	5.067352
8.466734	294.564239	5.066603
8.466771	294.477090	5.065853
8.466772	294.389940	5.065104
8.466788	294.302791	5.064354
8.466861	294.215642	5.063604
8.466864	294.128493	5.062854
8.466872	294.041344	5.062104
8.466922	293.954194	5.061354
8.467045	293.867045	5.060603
8.467105	293.779896	5.059853
8.467121	293.692747	5.059102
8.467139	293.605598	5.058352
8.467153	293.518449	5.057601
8.467157	293.431299	5.056850
8.467168	293.344150	5.056099
8.467262	293.257001	5.055348
8.467270	293.169852	5.054597
8.467336	293.082703	5.053845
8.467415	292.995553	5.053094
8.467596	292.908404	5.052342
8.467600	292.821255	5.051591
8.467697	292.734106	5.050839
8.467732	292.646957	5.050087
8.467756	292.559808	5.049335
8.467800	292.472658	5.048583
8.467824	292.385509	5.047831
8.467867	292.298360	5.047078
8.467916	292.211211	5.046326
8.467921	292.124062	5.045573
8.467950	292.036912	5.044821
8.467970	291.949763	5.044068
8.467984	291.862614	5.043315
8.468011	291.775465	5.042562
8.468033	291.688316	5.041809
8.468075	291.601166	5.041056
8.468087	291.514017	5.040302
8.468238	291.426868	5.039549
8.468275	291.339719	5.038795
8.468294	291.252570	5.038042
8.468303	291.165421	5.037288
8.468326	291.078271	5.036534
8.468359	290.991122	5.035780
8.468391	290.903973	5.035026
8.468420	290.816824	5.034271
8.468443	290.729675	5.033517
8.468477	290.642525	5.032763
8.468518	290.555376	5.032008
8.468548	290.468227	5.031253
8.468580	290.381078	5.030498
8.468694	290.293929	5.029744
8.468702	290.206780	5.028988
8.468742	290.119630	5.028233
8.468747	290.032481	5.027478
8.468753	289.945332	5.026723
8.468869	289.858183	5.025967
8.468912	289.771034	5.025212
8.468963	289.683884	5.024456
8.469099	289.596735	5.023700
8.469142	289.509586	5.022944
8.469232	289.422437	5.022188
8.469333	289.335288	5.021432
8.469349	289.248139	5.020675
8.469565	289.160989	5.019919
8.469655	289.073840	5.019163
8.469724	288.986691	5.018406
8.469747	288.899542	5.017649
8.469768	288.812393	5.016892
8.469886	288.725243	5.016135
8.469908	288.638094	5.015378
8.469910	288.550945	5.014621
8.470081	288.463796	5.013864
8.470224	288.376647	5.013106
8.470250	288.289498	5.012349
8.470270	288.202348	5.011591
8.470314	288.115199	5.010833
8.470451	288.028050	5.010075
8.470510	287.940901	5.009317
8.470687	287.853752	5.008559
8.470754	287.766602	5.007801
8.470912	287.679453	5.007043
8.470926	287.592304	5.006284
8.470945	287.505155	5.005526
8.470987	287.418006	5.004767
8.471001	287.330857	5.004008
8.471030	287.243707	5.003249
8.471157	287.156558	5.002490
8.471233	287.069409	5.001731
8.471550	286.982260	5.000972
8.471659	286.895111	5.000212
8.471732	286.807961	4.999453
8.471918	286.720812	4.998693
8.472024	286.633663	4.997933
8.472069	286.546514	4.997173
8.472105	286.459365	4.996414
8.472131	286.372216	4.995653
8.472181	286.285066	4.994893
8.472208	286.197917	4.994133
8.472261	286.110768	4.993372
8.472287	286.023619	4.992612
8.472369	285.936470	4.991851
8.472411	285.849320	4.991091
8.472429	285.762171	4.990330
8.472512	285.675022	4.989569
8.472574	285.587873	4.988807
8.472624	285.500724	4.988046
8.472709	285.413574	4.987285
8.472774	285.326425	4.986523
8.472823	285.239276	4.985762
8.472831	285.152127	4.985000
8.472866	285.064978	4.984238
8.472898	284.977829	4.983476
8.472986	284.890679	4.982714
8.473049	284.803530	4.981952
8.473240	284.716381	4.981190
8.473282	284.629232	4.980427
8.473318	284.542083	4.979665
8.473325	284.454933	4.978902
8.473375	284.367784	4.978139
8.473407	284.280635	4.977377
8.473799	284.193486	4.976614
8.473902	284.106337	4.975850
8.474147	284.019188	4.975087
8.474162	283.932038	4.974324
8.474266	283.844889	4.973560
8.474304	283.757740	4.972797
8.474326	283.670591	4.972033
8.474330	283.583442	4.971269
8.474355	283.496292	4.970505
8.474429	283.409143	4.969741
8.474439	283.321994	4.968977
8.474460	283.234845	4.968213
8.474608	283.147696	4.967449
8.474685	283.060547	4.966684
8.474742	282.973397	4.965919
8.475025	282.886248	4.965155
8.475027	282.799099	4.964390
8.475058	282.711950	4.963625
8.475105	282.624801	4.962860
8.475127	282.537651	4.962094
8.475429	282.450502	4.961329
8.475442	282.363353	4.960564
8.475457	282.276204	4.959798
8.475496	282.189055	4.959032
8.475501	282.101906	4.958267
8.475547	282.014756	4.957501
8.475568	281.927607	4.956735
8.475653	281.840458	4.955968
8.475675	281.753309	4.955202
8.475704	281.666160	4.954436
8.475768	281.579010	4.953669
8.475852	281.491861	4.952903
8.475969	281.404712	4.952136
8.476014	281.317563	4.951369
8.476240	281.230414	4.950602
8.476279	281.143265	4.949835
8.476309	281.056115	4.949068
8.476450	280.968966	4.948300
8.476597	280.881817	4.947533
8.476611	280.794668	4.946765
8.476671	280.707519	4.945997
8.476706	280.620369	4.945230
8.476840	280.533220	4.944462
8.476862	280.446071	4.943694
8.476938	280.358922	4.942925
8.477026	280.271773	4.942157
8.477094	280.184624	4.941389
8.477131	280.097474	4.940620
8.477193	280.010325	4.939851
8.477199	279.923176	4.939083
8.477211	279.836027	4.938314
8.477222	279.748878	4.937545
8.477224	279.661728	4.936776
8.477298	279.574579	4.936006
8.477526	279.487430	4.935237
8.477614	279.400281	4.934467
8.477624	279.313132	4.933698
8.477669	279.225982	4.932928
8.477683	279.138833	4.932158
8.477734	279.051684	4.931388
8.477748	278.964535	4.930618
8.477794	278.877386	4.929848
8.477821	278.790237	4.929077
8.477932	278.703087	4.928307
8.477935	278.615938	4.927536
8.478011	278.528789	4.926766
8.478050	278.441640	4.925995
8.478057	278.354491	4.925224
8.478090	278.267341	4.924453
8.478097	278.180192	4.923682
8.478125	278.093043	4.922910
8.478196	278.005894	4.922139
8.478199	277.918745	4.921367
8.478235	277.831596	4.920596
8.478265	277.744446	4.919824
8.478293	277.657297	4.919052
8.478335	277.570148	4.918280
8.478515	277.482999	4.917508
8.478569	277.395850	4.916735
8.478656	277.308700	4.915963
8.478772	277.221551	4.915191
8.478904	277.134402	4.914418
8.478911	277.047253	4.913645
8.478969	276.960104	4.912872
8.479219	276.872955	4.912099
8.479299	276.785805	4.911326
8.479330	276.698656	4.910553
8.479354	276.611507	4.909779
8.479399	276.524358	4.909006
8.479413	276.437209	4.908232
8.479756	276.350059	4.907459
8.479774	276.262910	4.906685
8.479843	276.175761	4.905911
8.479849	276.088612	4.905137
8.480030	276.001463	4.904362
8.480068	275.914314	4.903588
8.480089	275.827164	4.902814
8.480281	275.740015	4.902039
8.480322	275.652866	4.901264
8.480348	275.565717	4.900489
8.480408	275.478568	4.899714
8.480530	275.391418	4.898939
8.480661	275.304269	4.898164
8.480691	275.217120	4.897389
8.480707	275.129971	4.896613
8.480758	275.042822	4.895838
8.480770	274.955673	4.895062
8.480783	274.868523	4.894286
8.480852	274.781374	4.893510
8.480928	274.694225	4.892734
8.480968	274.607076	4.891958
8.481103	274.519927	4.891182
8.481120	274.432777	4.890405
8.481135	274.345628	4.889629
8.481146	274.258479	4.888852
8.481168	274.171330	4.888075
8.481285	274.084181	4.887298
8.481302	273.997032	4.886521
8.481488	273.909882	4.885744
8.481530	273.822733	4.884967
8.481573	273.735584	4.884189
8.481601	273.648435	4.883412
8.481627	273.561286	4.882634
8.481632	273.474136	4.881856
8.481713	273.386987	4.881078
8.481748	273.299838	4.880300
8.481770	273.212689	4.879522
8.481895	273.125540	4.878744
8.481952	273.038391	4.877965
8.482150	272.951241	4.877187
8.482226	272.864092	4.876408
8.482242	272.776943	4.875629
8.482343	272.689794	4.874851
8.482348	272.602645	4.874071
8.482432	272.515495	4.873292
8.482479	272.428346	4.872513
8.482632	272.341197	4.871734
8.482647	272.254048	4.870954
8.482674	272.166899	4.870174
8.482718	272.079749	4.869395
8.482759	271.992600	4.868615
8.483084	271.905451	4.867835
8.483158	271.818302	4.867055
8.483338	271.731153	4.866274
8.483343	271.644004	4.865494
8.483397	271.556854	4.864713
8.483576	271.469705	4.863933
8.483614	271.382556	4.863152
8.483710	271.295407	4.862371
8.483802	271.208258	4.861590
8.483857	271.121108	4.860809
8.483999	271.033959	4.860027
8.484203	270.946810	4.859246
8.484260	270.859661	4.858464
8.484628	270.772512	4.857683
8.484641	270.685363	4.856901
8.484657	270.598213	4.856119
8.484752	270.511064	4.855337
8.485062	270.423915	4.854555
8.485209	270.336766	4.853773
8.485212	270.249617	4.852990
8.485387	270.162467	4.852208
8.485387	270.075318	4.851425
8.485418	269.988169	4.850642
8.485438	269.901020	4.849859
8.485536	269.813871	4.849076
8.485620	269.726722	4.848293
8.485642	269.639572	4.847510
8.485642	269.552423	4.846726
8.485684	269.465274	4.845943
8.485797	269.378125	4.845159
8.485829	269.290976	4.844375
8.485830	269.203826	4.843591
8.485916	269.116677	4.842807
8.485977	269.029528	4.842023
8.486015	268.942379	4.841239
8.486177	268.855230	4.840454
8.486178	268.768081	4.839670
8.486217	268.680931	4.838885
8.486249	268.593782	4.838100
8.486316	268.506633	4.837315
8.486402	268.419484	4.836530
8.486440	268.332335	4.835745
8.486544	268.245185	4.834959
8.486582	268.158036	4.834174
8.486672	268.070887	4.833388
8.486704	267.983738	4.832603
8.486794	267.896589	4.831817
8.486837	267.809440	4.831031
8.486840	267.722290	4.830245
8.486840	267.635141	4.829458
8.486883	267.547992	4.828672
8.486905	267.460843	4.827886
8.487017	267.373694	4.827099
8.487073	267.286544	4.826312
8.487151	267.199395	4.825525
8.487300	267.112246	4.824738
8.487324	267.025097	4.823951
8.487330	266.937948	4.823164
8.487338	266.850799	4.822377
8.487365	266.763649	4.821589
8.487370	266.676500	4.820801
8.487466	266.589351	4.820014
8.487534	266.502202	4.819226
8.487546	266.415053	4.818438
8.487576	266.327903	4.817649
8.487607	266.240754	4.816861
8.487773	266.153605	4.816073
8.487842	266.066456	4.815284
8.488011	265.979307	4.814496
8.488020	265.892157	4.813707
8.488102	265.805008	4.812918
8.488199	265.717859	4.812129
8.488303	265.630710	4.811340
8.488480	265.543561	4.810550
8.488526	265.456412	4.809761
8.488546	265.369262	4.808971
8.488562	265.282113	4.808181
8.488622	265.194964	4.807392
8.488840	265.107815	4.806602
8.488993	265.020666	4.805812
8.489039	264.933516	4.805021
8.489045	264.846367	4.804231
8.489069	264.759218	4.803440
8.489187	264.672069	4.802650
8.489221	264.584920	4.801859
8.489299	264.497771	4.801068
8.489338	264.410621	4.800277
8.489422	264.323472	4.799486
8.489424	264.236323	4.798695
8.489652	264.149174	4.797903
8.489654	264.062025	4.797112
8.489758	263.974875	4.796320
8.489863	263.887726	4.795528
8.489938	263.800577	4.794736
8.490000	263.713428	4.793944
8.490133	263.626279	4.793152
8.490184	263.539130	4.792360
8.490190	263.451980	4.791567
8.490256	263.364831	4.790775
8.490294	263.277682	4.789982
8.490295	263.190533	4.789189
8.490305	263.103384	4.788396
8.490399	263.016234	4.787603
8.490432	262.929085	4.786810
8.490482	262.841936	4.786017
8.490572	262.754787	4.785223
8.490659	262.667638	4.784429
8.490906	262.580489	4.783636
8.490954	262.493339	4.782842
8.491020	262.406190	4.782048
8.491074	262.319041	4.781254
8.491149	262.231892	4.780459
8.491182	262.144743	4.779665
8.491354	262.057593	4.778870
8.491390	261.970444	4.778076
8.491391	261.883295	4.777281
8.491413	261.796146	4.776486
8.491422	261.708997	4.775691
8.491601	261.621848	4.774895
8.491711	261.534698	4.774100
8.491719	261.447549	4.773305
8.491765	261.360400	4.772509
8.491839	261.273251	4.771713
8.492043	261.186102	4.770917
8.492118	261.098952	4.770121
8.492157	261.011803	4.769325
8.492177	260.924654	4.768529
8.492214	260.837505	4.767733
8.492222	260.750356	4.766936
8.492299	260.663207	4.766139
8.492430	260.576057	4.765342
8.492463	260.488908	4.764546
8.492481	260.401759	4.763748
8.492490	260.314610	4.762951
8.492521	260.227461	4.762154
8.492574	260.140311	4.761356
8.492604	260.053162	4.760559
8.492670	259.966013	4.759761
8.492821	259.878864	4.758963
8.492831	259.791715	4.758165
8.492856	259.704565	4.757367
8.492906	259.617416	4.756569
8.492916	259.530267	4.755770
8.492960	259.443118	4.754972
8.493231	259.355969	4.754173
8.493260	259.268820	4.753374
8.493345	259.181670	4.752575
8.493527	259.094521	4.751776
8.493689	259.007372	4.750977
8.493736	258.920223	4.750178
8.493778	258.833074	4.749378
8.493794	258.745924	4.748578
8.493823	258.658775	4.747779
8.493852	258.571626	4.746979
8.493861	258.484477	4.746179
8.493929	258.397328	4.745379
8.493929	258.310179	4.744578
8.493982	258.223029	4.743778
8.494133	258.135880	4.742977
8.494158	258.048731	4.742177
8.494322	257.961582	4.741376
8.494375	257.874433	4.740575
8.494421	257.787283	4.739774
8.494491	257.700134	4.738972
8.494529	257.612985	4.738171
8.494609	257.525836	4.737370
8.494622	257.438687	4.736568
8.494624	257.351538	4.735766
8.494687	257.264388	4.734964
8.494695	257.177239	4.734162
8.494801	257.090090	4.733360
8.494817	257.002941	4.732558
8.494868	256.915792	4.731755
8.495167	256.828642	4.730953
8.495407	256.741493	4.730150
8.495439	256.654344	4.729347
8.495455	256.567195	4.728544
8.495532	256.480046	4.727741
8.495542	256.392897	4.726937
8.495547	256.305747	4.726134
8.495567	256.218598	4.725330
8.495725	256.131449	4.724527
8.495849	256.044300	4.723723
8.495926	255.957151	4.722919
8.496021	255.870001	4.722115
8.496027	255.782852	4.721311
8.496089	255.695703	4.720506
8.496095	255.608554	4.719702
8.496124	255.521405	4.718897
8.496201	255.434256	4.718092
8.496203	255.347106	4.717287
8.496265	255.259957	4.716482
8.496333	255.172808	4.715677
8.496533	255.085659	4.714872
8.496578	254.998510	4.714066
8.496701	254.911360	4.713261
8.496803	254.824211	4.712455
8.496834	254.737062	4.711649
8.496947	254.649913	4.710843
8.496998	254.562764	4.710037
8.497031	254.475615	4.709231
8.497156	254.388465	4.708424
8.497163	254.301316	4.707617
8.497165	254.214167	4.706811
8.497291	254.127018	4.706004
8.497299	254.039869	4.705197
8.497306	253.952719	4.704390
8.497426	253.865570	4.703582
8.497471	253.778421	4.702775
8.497565	253.691272	4.701968
8.497571	253.604123	4.701160
8.497603	253.516973	4.700352
8.497702	253.429824	4.699544
8.497740	253.342675	4.698736
8.497898	253.255526	4.697928
8.497948	253.168377	4.697119
8.497957	253.081228	4.696311
8.497979	252.994078	4.695502
8.498140	252.906929	4.694693
8.498446	252.819780	4.693884
8.498510	252.732631	4.693075
8.498634	252.645482	4.692266
8.498637	252.558332	4.691457
8.498643	252.471183	4.690647
8.498712	252.384034	4.689838
8.498740	252.296885	4.689028
8.498915	252.209736	4.688218
8.498981	252.122587	4.687408
8.499065	252.035437	4.686598
8.499088	251.948288	4.685787
8.499212	251.861139	4.684977
8.499292	251.773990	4.684166
8.499364	251.686841	4.683355
8.499377	251.599691	4.682545
8.499440	251.512542	4.681733
8.499535	251.425393	4.680922
8.499563	251.338244	4.680111
8.499606	251.251095	4.679300
8.499629	251.163946	4.678488
8.499688	251.076796	4.677676
8.499749	250.989647	4.676864
8.499767	250.902498	4.676052
8.499787	250.815349	4.675240
8.499816	250.728200	4.674428
8.500092	250.641050	4.673615
8.500242	250.553901	4.672803
8.500350	250.466752	4.671990
8.500378	250.379603	4.671177
8.500384	250.292454	4.670364
8.500423	250.205305	4.669551
8.500443	250.118155	4.668738
8.500747	250.031006	4.667924
8.500774	249.943857	4.667111
8.500801	249.856708	4.666297
8.500920	249.769559	4.665483
8.500941	249.682409	4.664669
8.501069	249.595260	4.663855
8.501244	249.508111	4.663041
8.501290	249.420962	4.662226
8.501299	249.333813	4.661412
8.501409	249.246664	4.660597
8.501460	249.159514	4.659782
8.501540	249.072365	4.658967
8.501641	248.985216	4.658152
8.501870	248.898067	4.657337
8.501897	248.810918	4.656521
8.501938	248.723768	4.655706
8.501940	248.636619	4.654890
8.501954	248.549470	4.654074
8.501997	248.462321	4.653258
8.502499	248.375172	4.652442
8.502534	248.288023	4.651626
8.502730	248.200873	4.650809
8.502764	248.113724	4.649993
8.502773	248.026575	4.649176
8.502795	247.939426	4.648359
8.502827	247.852277	4.647542
8.502892	247.765127	4.646725
8.503070	247.677978	4.645908
8.503191	247.590829	4.645090
8.503325	247.503680	4.644272
8.503325	247.416531	4.643455
8.503385	247.329382	4.642637
8.503654	247.242232	4.641819
8.503753	247.155083	4.641001
8.503767	247.067934	4.640182
8.503879	246.980785	4.639364
8.503943	246.893636	4.638545
8.503979	246.806486	4.637727
8.504038	246.719337	4.636908
8.504118	246.632188	4.636089
8.504154	246.545039	4.635270
8.504230	246.457890	4.634450
8.504236	246.370740	4.633631
8.504242	246.283591	4.632811
8.504560	246.196442	4.631991
8.504814	246.109293	4.631172
8.505138	246.022144	4.630352
8.505256	245.934995	4.629531
8.505485	245.847845	4.628711
8.505558	245.760696	4.627891
8.505636	245.673547	4.627070
8.505676	245.586398	4.626249
8.505701	245.499249	4.625428
8.505806	245.412099	4.624607
8.505909	245.324950	4.623786
8.505939	245.237801	4.622965
8.505968	245.150652	4.622143
8.506071	245.063503	4.621321
8.506287	244.976354	4.620500
8.506362	244.889204	4.619678
8.506433	244.802055	4.618856
8.506521	244.714906	4.618033
8.506538	244.627757	4.617211
8.506601	244.540608	4.616389
8.506679	244.453458	4.615566
8.506680	244.366309	4.614743
8.506709	244.279160	4.613920
8.506716	244.192011	4.613097
8.506977	244.104862	4.612274
8.506997	244.017713	4.611450
8.507045	243.930563	4.610627
8.507157	243.843414	4.609803
8.507393	243.756265	4.608979
8.507434	243.669116	4.608155
8.507576	243.581967	4.607331
8.507600	243.494817	4.606507
8.507720	243.407668	4.605682
8.507879	243.320519	4.604858
8.507892	243.233370	4.604033
8.508032	243.146221	4.603208
8.508154	243.059072	4.602383
8.508174	242.971922	4.601558
8.508339	242.884773	4.600733
8.508429	242.797624	4.599907
8.508564	242.710475	4.599082
8.508645	242.623326	4.598256
8.508667	242.536176	4.597430
8.508677	242.449027	4.596604
8.508679	242.361878	4.595778
8.508682	242.274729	4.594951
8.508733	242.187580	4.594125
8.508792	242.100431	4.593298
8.508796	242.013281	4.592471
8.508969	241.926132	4.591644
8.509018	241.838983	4.590817
8.509020	241.751834	4.589990
8.509030	241.664685	4.589163
8.509074	241.577535	4.588335
8.509164	241.490386	4.587507
8.509168	241.403237	4.586680
8.509210	241.316088	4.585852
8.509323	241.228939	4.585023
8.509336	241.141790	4.584195
8.509504	241.054640	4.583367
8.509582	240.967491	4.582538
8.509730	240.880342	4.581709
8.509804	240.793193	4.580881
8.509815	240.706044	4.580051
8.509949	240.618894	4.579222
8.509957	240.531745	4.578393
8.509979	240.444596	4.577563
8.510140	240.357447	4.576734
8.510250	240.270298	4.575904
8.510251	240.183148	4.575074
8.510322	240.095999	4.574244
8.510448	240.008850	4.573414
8.510508	239.921701	4.572583
8.510510	239.834552	4.571753
8.510528	239.747403	4.570922
8.510586	239.660253	4.570091
8.510800	239.573104	4.569260
8.510894	239.485955	4.568429
8.510972	239.398806	4.567598
8.511000	239.311657	4.566766
8.511013	239.224507	4.565935
8.511192	239.137358	4.565103
8.511194	239.050209	4.564271
8.511254	238.963060	4.563439
8.511356	238.875911	4.562607
8.511400	238.788762	4.561774
8.511505	238.701612	4.560942
8.511544	238.614463	4.560109
8.511571	238.527314	4.559276
8.511577	238.440165	4.558443
8.511651	238.353016	4.557610
8.511662	238.265866	4.556777
8.511918	238.178717	4.555944
8.512042	238.091568	4.555110
8.512189	238.004419	4.554276
8.512303	237.917270	4.553442
8.512380	237.830121	4.552608
8.512460	237.742971	4.551774
8.512499	237.655822	4.550940
8.512503	237.568673	4.550105
8.512629	237.481524	4.549271
8.512630	237.394375	4.548436
8.512863	237.307225	4.547601
8.512927	237.220076	4.546766
8.512994	237.132927	4.545931
8.513016	237.045778	4.545095
8.513120	236.958629	4.544260
8.513131	236.871480	4.543424
8.513231	236.784330	4.542588
8.513275	236.697181	4.541752
8.513285	236.610032	4.540916
8.513386	236.522883	4.540079
8.513557	236.435734	4.539243
8.513588	236.348584	4.538406
8.513726	236.261435	4.537569
8.513788	236.174286	4.536732
8.513790	236.087137	4.535895
8.513798	235.999988	4.535058
8.513799	235.912839	4.534221
8.513925	235.825689	4.533383
8.514079	235.738540	4.532545
8.514087	235.651391	4.531707
8.514115	235.564242	4.530869
8.514202	235.477093	4.530031
8.514317	235.389943	4.529193
8.514329	235.302794	4.528354
8.514515	235.215645	4.527516
8.514611	235.128496	4.526677
8.514632	235.041347	4.525838
8.514665	234.954198	4.524999
8.514718	234.867048	4.524160
8.514723	234.779899	4.523320
8.514851	234.692750	4.522480
8.514918	234.605601	4.521641
8.515037	234.518452	4.520801
8.515039	234.431302	4.519961
8.515050	234.344153	4.519121
8.515067	234.257004	4.518280
8.515100	234.169855	4.517440
8.515137	234.082706	4.516599
8.515168	233.995556	4.515758
8.515235	233.908407	4.514917
8.515341	233.821258	4.514076
8.515354	233.734109	4.513235
8.515364	233.646960	4.512393
8.515523	233.559811	4.511552
8.515538	233.472661	4.510710
8.515555	233.385512	4.509868
8.515673	233.298363	4.509026
8.515754	233.211214	4.508183
8.515896	233.124065	4.507341
8.516150	233.036915	4.506498
8.516178	232.949766	4.505656
8.516290	232.862617	4.504813
8.516465	232.775468	4.503970
8.516527	232.688319	4.503127
8.516642	232.601170	4.502283
8.516719	232.514020	4.501440
8.517167	232.426871	4.500596
8.517182	232.339722	4.499752
8.517309	232.252573	4.498908
8.517357	232.165424	4.498064
8.517458	232.078274	4.497220
8.517468	231.991125	4.496375
8.517497	231.903976	4.495531
8.517530	231.816827	4.494686
8.517571	231.729678	4.493841
8.517623	231.642529	4.492996
8.517686	231.555379	4.492151
8.517864	231.468230	4.491305
8.517874	231.381081	4.490460
8.517893	231.293932	4.489614
8.517976	231.206783	4.488768
8.518032	231.119633	4.487922
8.518063	231.032484	4.487076
8.518117	230.945335	4.486229
8.518154	230.858186	4.485383
8.518241	230.771037	4.484536
8.518268	230.683888	4.483689
8.518334	230.596738	4.482842
8.518349	230.509589	4.481995
8.518350	230.422440	4.481148
8.518393	230.335291	4.480300
8.518405	230.248142	4.479452
8.518411	230.160992	4.478605
8.518447	230.073843	4.477757
8.518499	229.986694	4.476908
8.518713	229.899545	4.476060
8.518716	229.812396	4.475212
8.518784	229.725247	4.474363
8.518788	229.638097	4.473514
8.518833	229.550948	4.472665
8.518869	229.463799	4.471816
8.518991	229.376650	4.470967
8.519032	229.289501	4.470118
8.519080	229.202351	4.469268
8.519154	229.115202	4.468418
8.519163	229.028053	4.467568
8.519214	228.940904	4.466718
8.519419	228.853755	4.465868
8.519451	228.766606	4.465018
8.519677	228.679456	4.464167
8.519796	228.592307	4.463316
8.519925	228.505158	4.462465
8.519963	228.418009	4.461614
8.519968	228.330860	4.460763
8.520053	228.243710	4.459912
8.520059	228.156561	4.459060
8.520155	228.069412	4.458209
8.520252	227.982263	4.457357
8.520268	227.895114	4.456505
8.520293	227.807964	4.455653
8.520293	227.720815	4.454800
8.520386	227.633666	4.453948
8.520405	227.546517	4.453095
8.520409	227.459368	4.452242
8.520425	227.372219	4.451389
8.520503	227.285069	4.450536
8.520553	227.197920	4.449683
8.520578	227.110771	4.448829
8.520686	227.023622	4.447976
8.520711	226.936473	4.447122
8.521021	226.849323	4.446268
8.521072	226.762174	4.445414
8.521111	226.675025	4.444559
8.521190	226.587876	4.443705
8.521306	226.500727	4.442850
8.521331	226.413578	4.441995
8.521397	226.326428	4.441140
8.521574	226.239279	4.440285
8.521601	226.152130	4.439430
8.521693	226.064981	4.438574
8.521776	225.977832	4.437719
8.521805	225.890682	4.436863
8.521813	225.803533	4.436007
8.521834	225.716384	4.435151
8.521958	225.629235	4.434295
8.522064	225.542086	4.433438
8.522144	225.454937	4.432582
8.522194	225.367787	4.431725
8.522251	225.280638	4.430868
8.522281	225.193489	4.430011
8.522281	225.106340	4.429153
8.522381	225.019191	4.428296
8.522448	224.932041	4.427438
8.522450	224.844892	4.426581
8.522554	224.757743	4.425723
8.522820	224.670594	4.424865
8.522830	224.583445	4.424006
8.522897	224.496296	4.423148
8.523248	224.409146	4.422289
8.523261	224.321997	4.421430
8.523311	224.234848	4.420571
8.523400	224.147699	4.419712
8.523423	224.060550	4.418853
8.523435	223.973400	4.417994
8.523462	223.886251	4.417134
8.523673	223.799102	4.416274
8.523703	223.711953	4.415414
8.523723	223.624804	4.414554
8.523729	223.537655	4.413694
8.524241	223.450505	4.412833
8.524242	223.363356	4.411973
8.524254	223.276207	4.411112
8.524373	223.189058	4.410251
8.524435	223.101909	4.409390
8.524518	223.014759	4.408529
8.524576	222.927610	4.407667
8.524581	222.840461	4.406806
